time,car_loc_x,car_loc_y,car_loc_z,car_rot_pitch,car_rot_yaw,car_rot_roll,car_vel_x,car_vel_y,car_vel_z,car_ang_x,car_ang_y,car_ang_z,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
1.0833358764648438,666.8099975585938,0.0,17.0,-0.009491506032645702,0.0,0.0,1042.8609619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.0916671752929688,675.5399780273438,0.0,17.0,-0.009491506032645702,0.0,0.0,1047.2509765625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.0999984741210938,684.2999877929688,0.0,17.0,-0.009491506032645702,0.0,0.0,1051.6009521484375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.10833740234375,693.0999755859375,0.0,17.0,-0.009491506032645702,0.0,0.0,1055.9208984375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.116668701171875,701.9400024414062,0.0,17.0,-0.009491506032645702,0.0,0.0,1060.200927734375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.125,710.8099975585938,0.0,17.0,-0.009491506032645702,0.0,0.0,1064.44091796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.133331298828125,719.719970703125,0.0,17.0,-0.009491506032645702,0.0,0.0,1068.6510009765625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.1416702270507812,728.6599731445312,0.0,17.0,-0.009491506032645702,0.0,0.0,1072.8209228515625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.1500015258789062,737.6300048828125,0.0,17.0,-0.009491506032645702,0.0,0.0,1076.950927734375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.1583328247070312,746.6399536132812,0.0,17.0,-0.009491506032645702,0.0,0.0,1081.0509033203125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.1666717529296875,755.6799926757812,0.0,17.0,-0.009491506032645702,0.0,0.0,1085.1109619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.1750030517578125,764.760009765625,0.0,17.0,-0.009491506032645702,0.0,0.0,1089.1409912109375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.1833343505859375,773.8699951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1093.1309814453125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.1916656494140625,783.010009765625,0.0,17.0,-0.009491506032645702,0.0,0.0,1097.0909423828125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.2000045776367188,792.1900024414062,0.0,17.0,-0.009491506032645702,0.0,0.0,1101.02099609375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.2083358764648438,801.3999633789062,0.0,17.0,-0.009491506032645702,0.0,0.0,1104.9110107421875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.2166671752929688,810.6399536132812,0.0,17.0,-0.009491506032645702,0.0,0.0,1108.77099609375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.2249984741210938,819.9099731445312,0.0,17.0,-0.009491506032645702,0.0,0.0,1112.6009521484375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.23333740234375,829.2099609375,0.0,17.0,-0.009491506032645702,0.0,0.0,1116.3909912109375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.241668701171875,838.5399780273438,0.0,17.0,-0.009491506032645702,0.0,0.0,1120.1510009765625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.25,847.9099731445312,0.0,17.0,-0.009491506032645702,0.0,0.0,1123.8809814453125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.258331298828125,857.3099975585938,0.0,17.0,-0.009491506032645702,0.0,0.0,1127.5809326171875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.2666702270507812,866.739990234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1131.240966796875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.2750015258789062,876.199951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1134.8709716796875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.2833328247070312,885.6900024414062,0.0,17.0,-0.009491506032645702,0.0,0.0,1138.470947265625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.2916717529296875,895.2099609375,0.0,17.0,-0.009491506032645702,0.0,0.0,1142.0408935546875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.3000030517578125,904.760009765625,0.0,17.0,-0.009491506032645702,0.0,0.0,1145.5809326171875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.3083343505859375,914.3399658203125,0.0,17.0,-0.009491506032645702,0.0,0.0,1149.0909423828125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.3166656494140625,923.9400024414062,0.0,17.0,-0.009491506032645702,0.0,0.0,1152.5709228515625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.3250045776367188,933.5700073242188,0.0,17.0,-0.009491506032645702,0.0,0.0,1156.02099609375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.3333358764648438,943.22998046875,0.0,17.0,-0.009491506032645702,0.0,0.0,1159.44091796875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.3416671752929688,952.9199829101562,0.0,17.0,-0.009491506032645702,0.0,0.0,1162.8309326171875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.3499984741210938,962.6399536132812,0.0,17.0,-0.009491506032645702,0.0,0.0,1166.19091796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.35833740234375,972.3899536132812,0.0,17.0,-0.009491506032645702,0.0,0.0,1169.52099609375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.366668701171875,982.1599731445312,0.0,17.0,-0.009491506032645702,0.0,0.0,1172.8309326171875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.375,991.9599609375,0.0,17.0,-0.009491506032645702,0.0,0.0,1176.1109619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.383331298828125,1001.7899780273438,0.0,17.0,-0.009491506032645702,0.0,0.0,1179.3609619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.3916702270507812,1011.6399536132812,0.0,17.0,-0.009491506032645702,0.0,0.0,1182.5809326171875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4000015258789062,1021.5199584960938,0.0,17.0,-0.009491506032645702,0.0,0.0,1185.77099609375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4083328247070312,1031.429931640625,0.0,17.0,-0.009491506032645702,0.0,0.0,1188.94091796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4166717529296875,1041.3599853515625,0.0,17.0,-0.009491506032645702,0.0,0.0,1192.0809326171875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4250030517578125,1051.3199462890625,0.0,17.0,-0.009491506032645702,0.0,0.0,1195.19091796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4333343505859375,1061.3099365234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1198.281005859375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4416656494140625,1071.3199462890625,0.0,17.0,-0.009491506032645702,0.0,0.0,1201.3409423828125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4500045776367188,1081.3599853515625,0.0,17.0,-0.009491506032645702,0.0,0.0,1204.3709716796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4583358764648438,1091.419921875,0.0,17.0,-0.009491506032645702,0.0,0.0,1207.3809814453125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4666671752929688,1101.510009765625,0.0,17.0,-0.009491506032645702,0.0,0.0,1210.3609619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.4749984741210938,1111.6199951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1213.3209228515625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.48333740234375,1121.760009765625,0.0,17.0,-0.009491506032645702,0.0,0.0,1216.2509765625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.491668701171875,1131.919921875,0.0,17.0,-0.009491506032645702,0.0,0.0,1219.1510009765625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5,1142.0999755859375,0.0,17.0,-0.009491506032645702,0.0,0.0,1222.031005859375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.508331298828125,1152.3099365234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1224.8909912109375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5166702270507812,1162.5399169921875,0.0,17.0,-0.009491506032645702,0.0,0.0,1227.720947265625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5250015258789062,1172.7899169921875,0.0,17.0,-0.009491506032645702,0.0,0.0,1230.531005859375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5333328247070312,1183.0699462890625,0.0,17.0,-0.009491506032645702,0.0,0.0,1233.3109130859375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5416717529296875,1193.3699951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1236.0709228515625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5500030517578125,1203.68994140625,0.0,17.0,-0.009491506032645702,0.0,0.0,1238.8009033203125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5583343505859375,1214.0399169921875,0.0,17.0,-0.009491506032645702,0.0,0.0,1241.510986328125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5666656494140625,1224.409912109375,0.0,17.0,-0.009491506032645702,0.0,0.0,1244.200927734375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5750045776367188,1234.7999267578125,0.0,17.0,-0.009491506032645702,0.0,0.0,1246.8709716796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5833358764648438,1245.2099609375,0.0,17.0,-0.009491506032645702,0.0,0.0,1249.510986328125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5916671752929688,1255.6400146484375,0.0,17.0,-0.009491506032645702,0.0,0.0,1252.1309814453125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.5999984741210938,1266.0999755859375,0.0,17.0,-0.009491506032645702,0.0,0.0,1254.73095703125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.60833740234375,1276.5799560546875,0.0,17.0,-0.009491506032645702,0.0,0.0,1257.3109130859375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.616668701171875,1287.0799560546875,0.0,17.0,-0.009491506032645702,0.0,0.0,1259.8609619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.625,1297.5999755859375,0.0,17.0,-0.009491506032645702,0.0,0.0,1262.3909912109375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.633331298828125,1308.1400146484375,0.0,17.0,-0.009491506032645702,0.0,0.0,1264.9010009765625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.6416702270507812,1318.699951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1267.3909912109375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.6500015258789062,1329.280029296875,0.0,17.0,-0.009491506032645702,0.0,0.0,1269.8609619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.6583328247070312,1339.8800048828125,0.0,17.0,-0.009491506032645702,0.0,0.0,1272.3109130859375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.6666717529296875,1350.5,0.0,17.0,-0.009491506032645702,0.0,0.0,1274.73095703125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.6750030517578125,1361.1400146484375,0.0,17.0,-0.009491506032645702,0.0,0.0,1277.1309814453125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.6833343505859375,1371.7999267578125,0.0,17.0,-0.009491506032645702,0.0,0.0,1279.510986328125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.6916656494140625,1382.47998046875,0.0,17.0,-0.009491506032645702,0.0,0.0,1281.8709716796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.7000045776367188,1393.179931640625,0.0,17.0,-0.009491506032645702,0.0,0.0,1284.2109375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.7083358764648438,1403.9000244140625,0.0,17.0,-0.009491506032645702,0.0,0.0,1286.531005859375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.7166671752929688,1414.6400146484375,0.0,17.0,-0.009491506032645702,0.0,0.0,1288.8309326171875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.7249984741210938,1425.4000244140625,0.0,17.0,-0.009491506032645702,0.0,0.0,1291.1109619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.73333740234375,1436.179931640625,0.0,17.0,-0.009491506032645702,0.0,0.0,1293.3709716796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.741668701171875,1446.97998046875,0.0,17.0,-0.009491506032645702,0.0,0.0,1295.6109619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.75,1457.7999267578125,0.0,17.0,-0.009491506032645702,0.0,0.0,1297.8309326171875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.758331298828125,1468.6300048828125,0.0,17.0,-0.009491506032645702,0.0,0.0,1300.0408935546875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.7666702270507812,1479.47998046875,0.0,17.0,-0.009491506032645702,0.0,0.0,1302.23095703125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.7750015258789062,1490.3499755859375,0.0,17.0,-0.009491506032645702,0.0,0.0,1304.4010009765625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.7833328247070312,1501.239990234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1306.5509033203125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.7916717529296875,1512.1500244140625,0.0,17.0,-0.009491506032645702,0.0,0.0,1308.680908203125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.8000030517578125,1523.0699462890625,0.0,17.0,-0.009491506032645702,0.0,0.0,1310.7908935546875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.8083343505859375,1534.010009765625,0.0,17.0,-0.009491506032645702,0.0,0.0,1312.8809814453125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.8166656494140625,1544.969970703125,0.0,17.0,-0.009491506032645702,0.0,0.0,1314.9609375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.8250045776367188,1555.949951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1317.02099609375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.8333358764648438,1566.93994140625,0.0,17.0,-0.009491506032645702,0.0,0.0,1319.0609130859375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.8416671752929688,1577.949951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1321.0809326171875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.8499984741210938,1588.97998046875,0.0,17.0,-0.009491506032645702,0.0,0.0,1323.0909423828125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.85833740234375,1600.02001953125,0.0,17.0,-0.009491506032645702,0.0,0.0,1325.0809326171875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.866668701171875,1611.0799560546875,0.0,17.0,-0.009491506032645702,0.0,0.0,1327.0509033203125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.875,1622.159912109375,0.0,17.0,-0.009491506032645702,0.0,0.0,1329.010986328125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.883331298828125,1633.25,0.0,17.0,-0.009491506032645702,0.0,0.0,1330.950927734375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.8916702270507812,1644.3599853515625,0.0,17.0,-0.009491506032645702,0.0,0.0,1332.8709716796875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9000015258789062,1655.47998046875,0.0,17.0,-0.009491506032645702,0.0,0.0,1334.781005859375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9083328247070312,1666.6199951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1336.6708984375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9166717529296875,1677.77001953125,0.0,17.0,-0.009491506032645702,0.0,0.0,1338.5408935546875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9250030517578125,1688.93994140625,0.0,17.0,-0.009491506032645702,0.0,0.0,1340.4010009765625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9333343505859375,1700.1300048828125,0.0,17.0,-0.009491506032645702,0.0,0.0,1342.240966796875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9416656494140625,1711.3299560546875,0.0,17.0,-0.009491506032645702,0.0,0.0,1344.0709228515625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9500045776367188,1722.5499267578125,0.0,17.0,-0.009491506032645702,0.0,0.0,1345.8809814453125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9583358764648438,1733.7799072265625,0.0,17.0,-0.009491506032645702,0.0,0.0,1347.6708984375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9666671752929688,1745.0299072265625,0.0,17.0,-0.009491506032645702,0.0,0.0,1349.450927734375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.9749984741210938,1756.2899169921875,0.0,17.0,-0.009491506032645702,0.0,0.0,1351.2109375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.98333740234375,1767.5599365234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1352.9609375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1.991668701171875,1778.8499755859375,0.0,17.0,-0.009491506032645702,0.0,0.0,1354.69091796875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0,1790.14990234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1356.410888671875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.008331298828125,1801.469970703125,0.0,17.0,-0.009491506032645702,0.0,0.0,1358.1109619140625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0166702270507812,1812.7999267578125,0.0,17.0,-0.009491506032645702,0.0,0.0,1359.8009033203125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0250015258789062,1824.14990234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1361.470947265625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0333328247070312,1835.510009765625,0.0,17.0,-0.009491506032645702,0.0,0.0,1363.1309814453125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0416717529296875,1846.8800048828125,0.0,17.0,-0.009491506032645702,0.0,0.0,1364.781005859375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0500030517578125,1858.2698974609375,0.0,17.0,-0.009491506032645702,0.0,0.0,1366.410888671875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0583343505859375,1869.669921875,0.0,17.0,-0.009491506032645702,0.0,0.0,1368.031005859375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0666656494140625,1881.0799560546875,0.0,17.0,-0.009491506032645702,0.0,0.0,1369.6309814453125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0750045776367188,1892.510009765625,0.0,17.0,-0.009491506032645702,0.0,0.0,1371.220947265625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0833358764648438,1903.949951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1372.8009033203125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0916671752929688,1915.39990234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1374.3609619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.0999984741210938,1926.8699951171875,0.0,17.0,-0.009491506032645702,0.0,0.0,1375.910888671875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.10833740234375,1938.3499755859375,0.0,17.0,-0.009491506032645702,0.0,0.0,1377.450927734375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.116668701171875,1949.8399658203125,0.0,17.0,-0.009491506032645702,0.0,0.0,1378.970947265625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.125,1961.3399658203125,0.0,17.0,-0.009491506032645702,0.0,0.0,1380.48095703125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.133331298828125,1972.8599853515625,0.0,17.0,-0.009491506032645702,0.0,0.0,1381.98095703125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.1416702270507812,1984.3900146484375,0.0,17.0,-0.009491506032645702,0.0,0.0,1383.4609375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
